Tender ID,Success,Folder Location,New Folder Location
GEM_2024_B_5186620,True,\\Digitaldreams\tender auto\GEM_2024_B_5186620,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5186620
GEM_2024_B_5186969,True,\\Digitaldreams\tender auto\GEM_2024_B_5186969,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5186969
GEM_2024_B_5215780,True,\\Digitaldreams\tender auto\GEM_2024_B_5215780,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5215780
GEM_2024_B_5217201,True,\\Digitaldreams\tender auto\GEM_2024_B_5217201,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5217201
GEM_2024_B_5014704,True,\\Digitaldreams\tender auto\GEM_2024_B_5014704,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5014704
2024_UAD_355801_1,True,\\Digitaldreams\tender auto\2024_UAD_355801_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UAD_355801_1
2024_ZPHD_696407_16,True,\\Digitaldreams\tender auto\2024_ZPHD_696407_16,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_696407_16
2024_PHED_709364_1,True,\\Digitaldreams\tender auto\2024_PHED_709364_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PHED_709364_1
2024_MAD_706588_1,True,\\Digitaldreams\tender auto\2024_MAD_706588_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MAD_706588_1
2024_MAWS_456739_1,True,\\Digitaldreams\tender auto\2024_MAWS_456739_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MAWS_456739_1
2024_RDTN_459882_1,True,\\Digitaldreams\tender auto\2024_RDTN_459882_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_RDTN_459882_1
2024_MAWS_459513_1,True,\\Digitaldreams\tender auto\2024_MAWS_459513_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MAWS_459513_1
2024_MAWS_459485_1,True,\\Digitaldreams\tender auto\2024_MAWS_459485_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MAWS_459485_1
2024_MAWS_457236_1,True,\\Digitaldreams\tender auto\2024_MAWS_457236_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MAWS_457236_1
2024_EB_458920_1,True,\\Digitaldreams\tender auto\2024_EB_458920_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_EB_458920_1
2024_MAD_700998_2,True,\\Digitaldreams\tender auto\2024_MAD_700998_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_MAD_700998_2
2024_SETCL_695388_1,True,\\Digitaldreams\tender auto\2024_SETCL_695388_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_SETCL_695388_1
2024_MAWS_460260_1,True,\\Digitaldreams\tender auto\2024_MAWS_460260_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MAWS_460260_1
2024_ZPHD_707411_19,True,\\Digitaldreams\tender auto\2024_ZPHD_707411_19,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_707411_19
2024_DLG_123278_1,True,\\Digitaldreams\tender auto\2024_DLG_123278_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DLG_123278_1
2024_ZPHD_707430_2,True,\\Digitaldreams\tender auto\2024_ZPHD_707430_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_707430_2
2024_DOA_123232_1,True,\\Digitaldreams\tender auto\2024_DOA_123232_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DOA_123232_1
2024_ZPHD_707430_1,True,\\Digitaldreams\tender auto\2024_ZPHD_707430_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_707430_1
2024_ZPHD_707340_2,True,\\Digitaldreams\tender auto\2024_ZPHD_707340_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_707340_2
2024_ZPHD_706649_14,True,\\Digitaldreams\tender auto\2024_ZPHD_706649_14,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_706649_14
2024_WR_123118_1,True,\\Digitaldreams\tender auto\2024_WR_123118_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_WR_123118_1
2024_ZPHD_706550_1,True,\\Digitaldreams\tender auto\2024_ZPHD_706550_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_706550_1
2024_DLG_123062_12,True,\\Digitaldreams\tender auto\2024_DLG_123062_12,\\Digitaldreams\tender auto\Rejected Tenders\2024_DLG_123062_12
2024_ZPHD_706550_2,True,\\Digitaldreams\tender auto\2024_ZPHD_706550_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_706550_2
2024_DMM_706585_33,True,\\Digitaldreams\tender auto\2024_DMM_706585_33,\\Digitaldreams\tender auto\Rejected Tenders\2024_DMM_706585_33
2024_DRDP_122896_1,True,\\Digitaldreams\tender auto\2024_DRDP_122896_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DRDP_122896_1
2024_ZPHD_707319_30,True,\\Digitaldreams\tender auto\2024_ZPHD_707319_30,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_707319_30
2024_DLG_122687_1,True,\\Digitaldreams\tender auto\2024_DLG_122687_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DLG_122687_1
2024_CEPW_122596_6,True,\\Digitaldreams\tender auto\2024_CEPW_122596_6,\\Digitaldreams\tender auto\Rejected Tenders\2024_CEPW_122596_6
2024_ZPHD_707337_1,True,\\Digitaldreams\tender auto\2024_ZPHD_707337_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_707337_1
2024_ZPHD_706841_1,True,\\Digitaldreams\tender auto\2024_ZPHD_706841_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_706841_1
2024_DMM_706944_35,True,\\Digitaldreams\tender auto\2024_DMM_706944_35,\\Digitaldreams\tender auto\Rejected Tenders\2024_DMM_706944_35
2024_ZPHD_706864_2,True,\\Digitaldreams\tender auto\2024_ZPHD_706864_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_706864_2
2024_GTA_706904_5,True,\\Digitaldreams\tender auto\2024_GTA_706904_5,\\Digitaldreams\tender auto\Rejected Tenders\2024_GTA_706904_5
2024_ZPHD_707062_2,True,\\Digitaldreams\tender auto\2024_ZPHD_707062_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_707062_2
2024_ZPHD_706514_2,True,\\Digitaldreams\tender auto\2024_ZPHD_706514_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_706514_2
2024_ZPHD_705537_1,True,\\Digitaldreams\tender auto\2024_ZPHD_705537_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_705537_1
2024_ZPHD_706736_7,True,\\Digitaldreams\tender auto\2024_ZPHD_706736_7,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_706736_7
2024_ZPHD_706826_1,True,\\Digitaldreams\tender auto\2024_ZPHD_706826_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_706826_1
2024_ZPHD_704042_5,True,\\Digitaldreams\tender auto\2024_ZPHD_704042_5,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_704042_5
2024_ZPHD_703782_6,True,\\Digitaldreams\tender auto\2024_ZPHD_703782_6,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703782_6
2024_PHEO_103282_1,True,\\Digitaldreams\tender auto\2024_PHEO_103282_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PHEO_103282_1
2024_ZPHD_704111_5,True,\\Digitaldreams\tender auto\2024_ZPHD_704111_5,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_704111_5
2024_ZPHD_703674_2,True,\\Digitaldreams\tender auto\2024_ZPHD_703674_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703674_2
2024_ZPHD_703828_9,True,\\Digitaldreams\tender auto\2024_ZPHD_703828_9,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703828_9
2024_ZPHD_703664_5,True,\\Digitaldreams\tender auto\2024_ZPHD_703664_5,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703664_5
2024_ZPHD_704112_6,True,\\Digitaldreams\tender auto\2024_ZPHD_704112_6,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_704112_6
2024_ZPHD_703674_3,True,\\Digitaldreams\tender auto\2024_ZPHD_703674_3,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703674_3
2024_ZPHD_703674_6,True,\\Digitaldreams\tender auto\2024_ZPHD_703674_6,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703674_6
2024_ZPHD_703782_4,True,\\Digitaldreams\tender auto\2024_ZPHD_703782_4,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703782_4
2024_ZPHD_703674_1,True,\\Digitaldreams\tender auto\2024_ZPHD_703674_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703674_1
2024_ZPHD_703518_1,True,\\Digitaldreams\tender auto\2024_ZPHD_703518_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703518_1
2024_ZPHD_703664_12,True,\\Digitaldreams\tender auto\2024_ZPHD_703664_12,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703664_12
2024_ZPHD_703682_6,True,\\Digitaldreams\tender auto\2024_ZPHD_703682_6,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703682_6
2024_ZPHD_703982_2,True,\\Digitaldreams\tender auto\2024_ZPHD_703982_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703982_2
2024_ZPHD_703982_5,True,\\Digitaldreams\tender auto\2024_ZPHD_703982_5,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703982_5
2024_ZPHD_703982_1,True,\\Digitaldreams\tender auto\2024_ZPHD_703982_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703982_1
2024_ZPHD_704082_8,True,\\Digitaldreams\tender auto\2024_ZPHD_704082_8,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_704082_8
2024_ZPHD_703682_4,True,\\Digitaldreams\tender auto\2024_ZPHD_703682_4,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703682_4
2024_ZPHD_704103_4,True,\\Digitaldreams\tender auto\2024_ZPHD_704103_4,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_704103_4
2024_ZPHD_704103_7,True,\\Digitaldreams\tender auto\2024_ZPHD_704103_7,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_704103_7
2024_ZPHD_704103_1,True,\\Digitaldreams\tender auto\2024_ZPHD_704103_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_704103_1
2024_ZPHD_704103_9,True,\\Digitaldreams\tender auto\2024_ZPHD_704103_9,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_704103_9
2024_ZPHD_703739_26,True,\\Digitaldreams\tender auto\2024_ZPHD_703739_26,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703739_26
2024_ZPHD_703200_15,True,\\Digitaldreams\tender auto\2024_ZPHD_703200_15,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703200_15
2024_ZPHD_702693_19,True,\\Digitaldreams\tender auto\2024_ZPHD_702693_19,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_702693_19
2024_ZPHD_700069_7,True,\\Digitaldreams\tender auto\2024_ZPHD_700069_7,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_700069_7
2024_CEPWD_50690_1,True,\\Digitaldreams\tender auto\2024_CEPWD_50690_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CEPWD_50690_1
2024_CEPWD_50567_1,True,\\Digitaldreams\tender auto\2024_CEPWD_50567_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CEPWD_50567_1
2024_CEPWD_50384_1,True,\\Digitaldreams\tender auto\2024_CEPWD_50384_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CEPWD_50384_1
2024_ZPHD_709111_6,True,\\Digitaldreams\tender auto\2024_ZPHD_709111_6,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_709111_6
2024_ZPHD_708277_4,True,\\Digitaldreams\tender auto\2024_ZPHD_708277_4,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_708277_4
2024_ZPHD_708302_1,True,\\Digitaldreams\tender auto\2024_ZPHD_708302_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_708302_1
2024_ZPHD_707765_2,True,\\Digitaldreams\tender auto\2024_ZPHD_707765_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_707765_2
2024_ZPHD_708305_1,True,\\Digitaldreams\tender auto\2024_ZPHD_708305_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_708305_1
2024_ZPHD_708157_2,True,\\Digitaldreams\tender auto\2024_ZPHD_708157_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_708157_2
2024_UAD_354138_1,True,\\Digitaldreams\tender auto\2024_UAD_354138_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UAD_354138_1
2024_UAD_354508_1,True,\\Digitaldreams\tender auto\2024_UAD_354508_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UAD_354508_1
2024_ZPHD_706713_4,True,\\Digitaldreams\tender auto\2024_ZPHD_706713_4,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_706713_4
2024_UAD_354798_1,True,\\Digitaldreams\tender auto\2024_UAD_354798_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UAD_354798_1
2024_UAD_354558_1,True,\\Digitaldreams\tender auto\2024_UAD_354558_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UAD_354558_1
2024_CEDWS_50394_1,True,\\Digitaldreams\tender auto\2024_CEDWS_50394_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CEDWS_50394_1
2024_MIDCL_352286_1,True,\\Digitaldreams\tender auto\2024_MIDCL_352286_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MIDCL_352286_1
2024_pwd_72613_1,True,\\Digitaldreams\tender auto\2024_pwd_72613_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_pwd_72613_1
2024_PHED_699933_16,True,\\Digitaldreams\tender auto\2024_PHED_699933_16,\\Digitaldreams\tender auto\Rejected Tenders\2024_PHED_699933_16
2024_PHED_699933_29,True,\\Digitaldreams\tender auto\2024_PHED_699933_29,\\Digitaldreams\tender auto\Rejected Tenders\2024_PHED_699933_29
2024_PHED_699933_14,True,\\Digitaldreams\tender auto\2024_PHED_699933_14,\\Digitaldreams\tender auto\Rejected Tenders\2024_PHED_699933_14
2024_WBPDC_703222_1,True,\\Digitaldreams\tender auto\2024_WBPDC_703222_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_WBPDC_703222_1
2024_MAWS_461428_1,True,\\Digitaldreams\tender auto\2024_MAWS_461428_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MAWS_461428_1
2024_EB_459795_1,True,\\Digitaldreams\tender auto\2024_EB_459795_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_EB_459795_1
2024_UAD_356500_1,True,\\Digitaldreams\tender auto\2024_UAD_356500_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UAD_356500_1
2024_EB_458671_1,True,\\Digitaldreams\tender auto\2024_EB_458671_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_EB_458671_1
2024_EB_459628_1,True,\\Digitaldreams\tender auto\2024_EB_459628_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_EB_459628_1
2024_PHED_356106_1,True,\\Digitaldreams\tender auto\2024_PHED_356106_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_PHED_356106_1
2024_CEWR_50958_1,True,\\Digitaldreams\tender auto\2024_CEWR_50958_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CEWR_50958_1
2024_ZPHD_708106_1,True,\\Digitaldreams\tender auto\2024_ZPHD_708106_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_708106_1
2024_CEWR_50956_1,True,\\Digitaldreams\tender auto\2024_CEWR_50956_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_CEWR_50956_1
2024_MIDCL_355305_1,True,\\Digitaldreams\tender auto\2024_MIDCL_355305_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_MIDCL_355305_1
2024_UAD_353777_1,True,\\Digitaldreams\tender auto\2024_UAD_353777_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_UAD_353777_1
2024_HRDA_73408_1,True,\\Digitaldreams\tender auto\2024_HRDA_73408_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_HRDA_73408_1
2024_pwd_73376_1,True,\\Digitaldreams\tender auto\2024_pwd_73376_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_pwd_73376_1
2024_ZPHD_709140_10,True,\\Digitaldreams\tender auto\2024_ZPHD_709140_10,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_709140_10
2024_ZPHD_709946_7,True,\\Digitaldreams\tender auto\2024_ZPHD_709946_7,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_709946_7
2024_ZPHD_709627_3,True,\\Digitaldreams\tender auto\2024_ZPHD_709627_3,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_709627_3
2024_ZPHD_710209_5,True,\\Digitaldreams\tender auto\2024_ZPHD_710209_5,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_710209_5
2024_ZPHD_709938_1,True,\\Digitaldreams\tender auto\2024_ZPHD_709938_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_709938_1
2024_ZPHD_709842_6,True,\\Digitaldreams\tender auto\2024_ZPHD_709842_6,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_709842_6
2024_ZPHD_709402_6,True,\\Digitaldreams\tender auto\2024_ZPHD_709402_6,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_709402_6
2024_ZPHD_709615_1,True,\\Digitaldreams\tender auto\2024_ZPHD_709615_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_709615_1
2024_ZPHD_709535_1,True,\\Digitaldreams\tender auto\2024_ZPHD_709535_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_709535_1
2024_ZPHD_708766_6,True,\\Digitaldreams\tender auto\2024_ZPHD_708766_6,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_708766_6
2024_ZPHD_709429_1,True,\\Digitaldreams\tender auto\2024_ZPHD_709429_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_709429_1
2024_ZPHD_709226_1,True,\\Digitaldreams\tender auto\2024_ZPHD_709226_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_709226_1
2024_ZPHD_709373_6,True,\\Digitaldreams\tender auto\2024_ZPHD_709373_6,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_709373_6
2024_ZPHD_708310_29,True,\\Digitaldreams\tender auto\2024_ZPHD_708310_29,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_708310_29
2024_ZPHD_708403_7,True,\\Digitaldreams\tender auto\2024_ZPHD_708403_7,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_708403_7
2024_ZPHD_708754_8,True,\\Digitaldreams\tender auto\2024_ZPHD_708754_8,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_708754_8
2024_ZPHD_708582_1,True,\\Digitaldreams\tender auto\2024_ZPHD_708582_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_708582_1
2024_ZPHD_707015_1,True,\\Digitaldreams\tender auto\2024_ZPHD_707015_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_707015_1
2024_pwd_75755_1,True,\\Digitaldreams\tender auto\2024_pwd_75755_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_pwd_75755_1
2024_pwd_75750_1,True,\\Digitaldreams\tender auto\2024_pwd_75750_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_pwd_75750_1
2024_ZPHD_710779_1,True,\\Digitaldreams\tender auto\2024_ZPHD_710779_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_710779_1
2024_ZPHD_711149_3,True,\\Digitaldreams\tender auto\2024_ZPHD_711149_3,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_711149_3
2024_pwd_72657_1,True,\\Digitaldreams\tender auto\2024_pwd_72657_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_pwd_72657_1
2024_PWD_711079_2,True,\\Digitaldreams\tender auto\2024_PWD_711079_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_PWD_711079_2
2024_DPL_711192_1,True,\\Digitaldreams\tender auto\2024_DPL_711192_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DPL_711192_1
GEM_2024_B_5098644,True,\\Digitaldreams\tender auto\GEM_2024_B_5098644,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5098644
GEM_2024_B_5098745,True,\\Digitaldreams\tender auto\GEM_2024_B_5098745,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5098745
GEM_2024_B_5175081,True,\\Digitaldreams\tender auto\GEM_2024_B_5175081,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5175081
GEM_2024_B_5178576,True,\\Digitaldreams\tender auto\GEM_2024_B_5178576,\\Digitaldreams\tender auto\Rejected Tenders\GEM_2024_B_5178576
2024_ZPHD_711052_1,True,\\Digitaldreams\tender auto\2024_ZPHD_711052_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_711052_1
2024_DOA_710448_5,True,\\Digitaldreams\tender auto\2024_DOA_710448_5,\\Digitaldreams\tender auto\Rejected Tenders\2024_DOA_710448_5
2024_DOA_710448_1,True,\\Digitaldreams\tender auto\2024_DOA_710448_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DOA_710448_1
2024_DOA_710448_11,True,\\Digitaldreams\tender auto\2024_DOA_710448_11,\\Digitaldreams\tender auto\Rejected Tenders\2024_DOA_710448_11
2024_DOA_710448_4,True,\\Digitaldreams\tender auto\2024_DOA_710448_4,\\Digitaldreams\tender auto\Rejected Tenders\2024_DOA_710448_4
2024_DOA_710448_9,True,\\Digitaldreams\tender auto\2024_DOA_710448_9,\\Digitaldreams\tender auto\Rejected Tenders\2024_DOA_710448_9
2024_ZPHD_710946_1,True,\\Digitaldreams\tender auto\2024_ZPHD_710946_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_710946_1
2024_ZPHD_710879_1,True,\\Digitaldreams\tender auto\2024_ZPHD_710879_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_710879_1
2024_DLG_122797_1,True,\\Digitaldreams\tender auto\2024_DLG_122797_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DLG_122797_1
2024_DLG_122618_1,True,\\Digitaldreams\tender auto\2024_DLG_122618_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DLG_122618_1
2024_ZPHD_706244_1,True,\\Digitaldreams\tender auto\2024_ZPHD_706244_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_706244_1
2024_ZPHD_706243_8,True,\\Digitaldreams\tender auto\2024_ZPHD_706243_8,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_706243_8
2024_DLG_122530_1,True,\\Digitaldreams\tender auto\2024_DLG_122530_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DLG_122530_1
2024_DLG_122403_1,True,\\Digitaldreams\tender auto\2024_DLG_122403_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DLG_122403_1
2024_ZPHD_706243_9,True,\\Digitaldreams\tender auto\2024_ZPHD_706243_9,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_706243_9
2024_POWER_122814_1,True,\\Digitaldreams\tender auto\2024_POWER_122814_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_POWER_122814_1
2024_ZPHD_705034_1,True,\\Digitaldreams\tender auto\2024_ZPHD_705034_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_705034_1
2024_ZPHD_704978_9,True,\\Digitaldreams\tender auto\2024_ZPHD_704978_9,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_704978_9
2024_ZPHD_704717_1,True,\\Digitaldreams\tender auto\2024_ZPHD_704717_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_704717_1
2024_ZPHD_704938_12,True,\\Digitaldreams\tender auto\2024_ZPHD_704938_12,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_704938_12
2024_ZPHD_704894_4,True,\\Digitaldreams\tender auto\2024_ZPHD_704894_4,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_704894_4
2024_WRDD_705021_5,True,\\Digitaldreams\tender auto\2024_WRDD_705021_5,\\Digitaldreams\tender auto\Rejected Tenders\2024_WRDD_705021_5
2024_ZPHD_704075_1,True,\\Digitaldreams\tender auto\2024_ZPHD_704075_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_704075_1
2024_ZPHD_704378_5,True,\\Digitaldreams\tender auto\2024_ZPHD_704378_5,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_704378_5
2024_DOFR_703789_1,True,\\Digitaldreams\tender auto\2024_DOFR_703789_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_DOFR_703789_1
2024_ZPHD_703767_1,True,\\Digitaldreams\tender auto\2024_ZPHD_703767_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703767_1
2024_ZPHD_703528_4,True,\\Digitaldreams\tender auto\2024_ZPHD_703528_4,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703528_4
2024_ZPHD_701812_4,True,\\Digitaldreams\tender auto\2024_ZPHD_701812_4,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_701812_4
2024_ZPHD_703649_1,True,\\Digitaldreams\tender auto\2024_ZPHD_703649_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703649_1
2024_ZPHD_703503_1,True,\\Digitaldreams\tender auto\2024_ZPHD_703503_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703503_1
2024_ZPHD_703129_8,True,\\Digitaldreams\tender auto\2024_ZPHD_703129_8,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_703129_8
2024_PWD_702734_8,True,\\Digitaldreams\tender auto\2024_PWD_702734_8,\\Digitaldreams\tender auto\Rejected Tenders\2024_PWD_702734_8
2024_ZPHD_702140_1,True,\\Digitaldreams\tender auto\2024_ZPHD_702140_1,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_702140_1
2024_ZPHD_702205_2,True,\\Digitaldreams\tender auto\2024_ZPHD_702205_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_702205_2
2024_ZPHD_702143_3,True,\\Digitaldreams\tender auto\2024_ZPHD_702143_3,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_702143_3
2024_ZPHD_702203_2,True,\\Digitaldreams\tender auto\2024_ZPHD_702203_2,\\Digitaldreams\tender auto\Rejected Tenders\2024_ZPHD_702203_2
2024_MAD_702368_5,True,\\Digitaldreams\tender auto\2024_MAD_702368_5,\\Digitaldreams\tender auto\Rejected Tenders\2024_MAD_702368_5
