,BID NO,Items,Quantity,Start Date,End Date,Department Name And Address,new_itm
369,GEM/2025/B/6529767,Customized AMC/CMC for Pre-own...,1,2025-08-04 17:29,2025-08-14 18:00,Rural Development Department,Customized AMC/CMC for Pre-owned Products - Providing Installing And commissioning of Hikvision CCT
370,GEM/2025/B/6478397,"Camera for CCTV System (V3),Vi...",264,2025-07-21 17:28,2025-08-14 18:00,School Education and Sports Department Maharashtra,"Camera for CCTV System (V3),Video Recorder for CCTV System (V2),Camera for CCTV System (V3),Profess"
371,GEM/2025/B/6483697,CCTV Camera with all accessori...,1,2025-07-24 18:34,2025-08-14 19:00,Ministry of Defence Department of Military Affairs,CCTV Camera with all accessories
372,GEM/2025/B/6501745,"2 TB EXTERNAL HDD HARD DISK,CO...",980,2025-07-30 18:34,2025-08-14 19:00,School and Mass Education Department Odisha,"2 TB EXTERNAL HDD HARD DISK,COMPUTER USB SPEAKER,WEB CAMERA WITH MIC,Internal Storage Device (SSD/H"
373,GEM/2025/B/6533640,Customized AMC/CMC for Pre-own...,1,2025-08-04 19:04,2025-08-14 19:00,Department of Panchayati Raj,Customized AMC/CMC for Pre-owned Products - Providing Installing And commissioning of Hikvision CCT
374,GEM/2025/B/6530868,"Video Camera for Trg,Lecture S...",21,2025-08-04 18:35,2025-08-14 19:00,Ministry of Defence Department of Military Affairs,"Video Camera for Trg,Lecture Stand,Stopwatch,Emergency Light,Tarpaulin for firing,Map display Table"
375,GEM/2025/B/6529601,"Dash Camera,Storage Data,Adapt...",32,2025-08-04 18:38,2025-08-14 19:00,Ministry of Defence Department of Military Affairs,"Dash Camera,Storage Data,Adapter,Allen Key Set,Stapler 10 No"
376,GEM/2025/B/6474268,Camera for CCTV System (V3),1,2025-07-21 18:23,2025-08-14 19:00,Ministry of Petroleum and Natural Gas Bharat Petroleum Corporation Ltd,Camera for CCTV System (V3)
377,GEM/2025/B/6492906,"Interactive Panels with CPU,Al...",285,2025-07-24 19:28,2025-08-14 20:00,Tribal Welfare and Scheduled Caste (SC) Department Madhya Pradesh,"Interactive Panels with CPU,All in One PC (V2),Online UPS (V2),Multifunction Machine MFM (V2),Video"
378,GEM/2025/B/6533965,"Sony ZVE 10 M2K Camera,Drawing...",4357,2025-08-04 20:57,2025-08-14 21:00,Ministry of Defence Department of Military Affairs,"Sony ZVE 10 M2K Camera,Drawing Sheet Black,Plastic Wire Mesh,Name plate double side with stand,Name"
379,GEM/2025/B/6533876,Qubo and Maizic Camera with Me...,46,2025-08-04 20:22,2025-08-14 21:00,Ministry of Defence Department of Military Affairs,"Qubo and Maizic Camera with Memory Card,Combo 15 Amp Bd,Tube Light 2 ft and 4 ft,MCB SPN,Casing 1 i"
380,GEM/2025/B/6533845,Samsung AC 1 5 Ton 3 Star AR50...,15,2025-08-04 20:54,2025-08-14 21:00,Ministry of Defence Department of Military Affairs,"Samsung AC 1 5 Ton 3 Star AR50F18D1LH 4 40KW,Godrej Security Survilaince Camera wifi,White board 35"
381,GEM/2025/B/6395813,High Mast Solar LED Light with...,35,2025-07-25 17:22,2025-08-16 09:00,Ministry of Coal COAL INDIA LIMITED,High Mast Solar LED Light with surveillance Camera
382,GEM/2025/B/6256271,OT Light With Camera,2,2025-06-11 11:18,2025-08-16 09:00,Ministry of Health and Family Welfare Department of Health and Family Welfare,OT Light With Camera
384,GEM/2025/B/6534331,"Screen with camera for safari,...",7,2025-08-05 19:12,2025-08-16 09:00,Ministry of Defence Department of Military Affairs,"Screen with camera for safari,Refilling Gas,Measuring Tape,PCB Card Holder Stand,Fabrication of rea"
385,GEM/2025/B/6534312,360 Degree Situational Awarene...,3,2025-08-05 08:57,2025-08-16 09:00,Ministry of Defence Department of Military Affairs,360 Degree Situational Awareness Veh (Camera)
386,GEM/2025/B/6534008,"Battery,GPS,Goggle,Camera,Fram...",6,2025-08-04 21:40,2025-08-16 09:00,Ministry of Defence Department of Military Affairs,"Battery,GPS,Goggle,Camera,Frame,Motor"
387,GEM/2025/B/6426513,"PTZ Camera,Bullet Camera,NVR 1...",18253,2025-08-04 21:43,2025-08-16 09:00,Ministry of Defence Department of Military Affairs,"PTZ Camera,Bullet Camera,NVR 16 Channel,HDD 4 TB,LED Display 55 inch,OFC Cable 6 core,Cat 6 Cable,I"
388,GEM/2025/B/6519767,"Camera for CCTV System (V3),Ca...",140,2025-08-01 11:53,2025-08-16 09:00,Ministry of Power NA,"Camera for CCTV System (V3),Camera for CCTV System (V3),Camera for CCTV System (V3)"
389,GEM/2025/B/6465135,Operator Fatigue monitor syste...,72,2025-07-17 17:40,2025-08-16 09:00,Ministry of Coal COAL INDIA LIMITED,"Operator Fatigue monitor system,Rear view system Camera,Back up Alarm Audio Visual Alarm,Blind Spot"
390,GEM/2025/B/6413688,CCTV Camera 2 MP fully night c...,546,2025-08-01 12:11,2025-08-16 09:00,Ministry of Defence Department of Military Affairs,"CCTV Camera 2 MP fully night color IP camera,Cat 6 Cable,NVR 32 channel with 1 sata ports,NVR 16 Ch"
391,GEM/2025/B/6491855,"CCTV,CCTV,NVR,HARD DISK,POE SW...",188,2025-07-25 09:06,2025-08-16 10:00,Ministry of Education Department of School Education and Literacy,"CCTV,CCTV,NVR,HARD DISK,POE SWITCH,SFC MODULAR,CABLE CAT-6,RJ45 CONNECTOR,4 U RACK,LED 43 INCH,INST"
393,GEM/2025/B/6520054,"Camera for CCTV System (V3),Vi...",11,2025-07-31 18:03,2025-08-16 10:00,Panchayats and Rural Housing Department Gujarat,"Camera for CCTV System (V3),Video Recorder for CCTV System (V2)"
394,GEM/2025/B/6539647,"antenna assembly housing,led l...",7,2025-08-06 09:30,2025-08-16 10:00,Ministry of Defence Department of Military Affairs,"antenna assembly housing,led lens,32 pin nav cam cable,65w cable,100w cable,camera tuning and syste"
395,GEM/2025/B/6534594,GOPRO HERO 13 CAMERA WITH ACCE...,1,2025-08-05 09:54,2025-08-16 10:00,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,GOPRO HERO 13 CAMERA WITH ACCESSORIES
397,GEM/2025/B/6529596,Dashboard Camera (V2),24,2025-08-05 09:51,2025-08-16 10:00,Ministry of Defence Department of Military Affairs,Dashboard Camera (V2)
398,GEM/2025/B/6470870,"IP DOME CAMERA 4MP WITH AUDIO,...",6226,2025-08-06 09:09,2025-08-16 10:00,Ministry of Defence Department of Military Affairs,"IP DOME CAMERA 4MP WITH AUDIO,IP BULLET CAMERA 4MP WITH AUDIO,IP PTZ CAMERA 2MP WITH AUDIO 30X OPTI"
399,GEM/2025/B/6489222,"Camera for CCTV System (V3),Vi...",2561,2025-07-24 12:43,2025-08-16 10:00,Panchayats and Rural Housing Department Gujarat,"Camera for CCTV System (V3),Video Recorder for CCTV System (V2),Cables suitable for CCTV System (Ac"
400,GEM/2025/B/6489212,"Camera for CCTV System (V3),Vi...",2506,2025-07-24 12:44,2025-08-16 10:00,Panchayats and Rural Housing Department Gujarat,"Camera for CCTV System (V3),Video Recorder for CCTV System (V2),Cables suitable for CCTV System (Ac"
401,GEM/2025/B/6497315,Camera for CCTV System (V3),1,2025-07-25 17:24,2025-08-16 11:00,Youth Services and Sports and Technical Education Department Jammu and Kashmir,Camera for CCTV System (V3)
402,GEM/2025/B/6524468,"Speakerphone,Video Conferencin...",2,2025-08-01 17:32,2025-08-16 11:00,Ministry of Steel MOIL Limited,"Speakerphone,Video Conferencing Camera / Web Camera (V2)"
403,GEM/2025/B/6477742,"Interactive Panels with CPU,Vi...",2,2025-08-01 10:44,2025-08-16 11:00,Science and Technology Department Uttar Pradesh,"Interactive Panels with CPU,Video Conferencing Camera / Web Camera (V2)"
405,GEM/2025/B/6463685,"Multimedia Projector (MMP),Por...",3,2025-08-04 11:01,2025-08-16 11:00,Ministry of Defence Department of Military Affairs,"Multimedia Projector (MMP),Portable PA System,Video Conferencing Camera / Web Camera (V2)"
406,GEM/2025/B/6339513,"Stack,Air Frame,Video Transmit...",26,2025-08-05 10:23,2025-08-16 11:00,Ministry of Defence Department of Military Affairs,"Stack,Air Frame,Video Transmitter VTx,Antenna RHCO,RC Receiver,Battery,ELRC Module,GPS Module,Camer"
407,GEM/2025/B/6484045,"Camera for CCTV System (V3),Vi...",84,2025-07-25 11:34,2025-08-16 12:00,Panchayats and Rural Housing Department Gujarat,"Camera for CCTV System (V3),Video Recorder for CCTV System (V2),Video Recorder for CCTV System (V2)"
408,GEM/2025/B/6479075,"Halogen Light,Search Light,Hig...",56,2025-08-03 12:07,2025-08-16 12:00,Ministry of Defence Department of Military Affairs,"Halogen Light,Search Light,High mast solar security light,Boom Barrier,Mega Phone,Dash Camera,Porta"
409,GEM/2025/B/6517033,"Camera for CCTV System (V3),Ca...",2038,2025-07-31 11:37,2025-08-16 12:00,General Administration Department Gujarat,"Camera for CCTV System (V3),Camera for CCTV System (V3),Video Recorder for CCTV System (V2),Video R"
410,GEM/2025/B/6540332,Bty for GSM Based Trail Camera,36,2025-08-06 11:05,2025-08-16 12:00,Ministry of Defence Department of Military Affairs,Bty for GSM Based Trail Camera
411,GEM/2025/B/6535348,"Plywood writing table,CCTV cam...",399,2025-08-05 12:01,2025-08-16 12:00,Ministry of Defence Department of Military Affairs,"Plywood writing table,CCTV camera 5MP,Monitor,FM sound system,Appointment acrylic black name board,"
412,GEM/2025/B/6531050,"Smart Phone, IoS Operating Sys...",2,2025-08-06 11:11,2025-08-16 12:00,Ministry of Defence Department of Military Affairs,"Smart Phone, IoS Operating System, A18 Chip Display Size 6.30'' Camera Triple Storage 512GB, 5G Mo,"
413,GEM/2025/B/6530930,Video Conferencing Camera / We...,1,2025-08-04 15:30,2025-08-16 12:00,Ministry of Home Affairs Central Armed Police Forces,Video Conferencing Camera / Web Camera (V2)
414,GEM/2025/B/6495469,"CMOS Camera,Pellicle beam spli...",36,2025-07-25 12:58,2025-08-16 13:00,Ministry of Science and Technology Department of Science and Technology (DST),"CMOS Camera,Pellicle beam splitter,Integrating shpere,Aspheric Lens,Plane Mirror,Auto Collimator wi"
415,GEM/2025/B/6495374,Thermal camera,1,2025-07-25 12:35,2025-08-16 13:00,Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,Thermal camera
416,GEM/2025/B/6493913,CCTV CAMERAS FOR DELTA LINK & ...,1,2025-07-25 08:23,2025-08-16 13:00,Ministry of Defence Department of Defence Production,CCTV CAMERAS FOR DELTA LINK & OTHER AREAS OF NASIK AIRPORT
417,GEM/2025/B/6505237,"varifocal camera,fixed lense c...",1141,2025-07-30 16:34,2025-08-16 13:00,Home Affairs and Justice Department Punjab,"varifocal camera,fixed lense camera,POLE 6 M,POE Switch,Power cable,waterproof rack,Patch cords 5 m"
418,GEM/2025/B/6540679,Annual Maintenance Service - D...,321,2025-08-06 12:48,2025-08-16 13:00,Ministry of Education Department of School Education and Literacy,"Annual Maintenance Service - Desktops,  Laptops and Peripherals - Desktop PC; Any,Annual Maintenanc"
420,GEM/2025/B/6476286,AMC of Integrated Security and...,1,2025-08-05 12:27,2025-08-16 13:00,Ministry of Defence Department of Military Affairs,AMC of Integrated Security and Surveillance System - DAY & NIGHT CAMERAS (IR/VR WITH ADAPTER AND CA
422,GEM/2025/B/6536229,"Bamboo Roller Blind Curtains,C...",36,2025-08-05 13:05,2025-08-16 13:00,Ministry of Defence Department of Military Affairs,"Bamboo Roller Blind Curtains,Camera Service or Replacement,Repair of Photocopier Machine,Green Blue"
424,GEM/2025/B/6522766,"Managed Switch,MOXA,FXO,FXS,RF...",10775,2025-08-01 13:28,2025-08-16 14:00,Ministry of Civil Aviation Airports Authority of India (AAI),"Managed Switch,MOXA,FXO,FXS,RF Link,LAN Cable,LAN Patch Cord,OFC,LIU,OFC Patch cord,Rack,Patch pane"
425,GEM/2025/B/6512887,"Camera for CCTV System (V3),Ca...",407,2025-08-01 13:22,2025-08-16 14:00,Ministry of Education Department of Higher Education,"Camera for CCTV System (V3),Camera for CCTV System (V3),Networking / Server Rack,Networking / Serve"
426,GEM/2025/B/6499907,4MP CCTV CAMERA WITH INSTALLAT...,20,2025-07-26 13:40,2025-08-16 14:00,Ministry of Home Affairs Central Armed Police Forces,"4MP CCTV CAMERA WITH INSTALLATION,HIKVISION 16 CHANNEL NVR,POE NETWORK SWITCH 4 PORT,5 PORT SWITCH,"
427,GEM/2025/B/6540910,Repair and Overhauling Service...,1,2025-08-06 13:08,2025-08-16 14:00,Legal Department Gujarat,"Repair and Overhauling Service - Camera for CCTV System (V2); Tyco; Yes; Buyer Premises, Service Pr"
429,GEM/2025/B/6487683,Supply of CCD camera and fabri...,2,2025-07-25 15:01,2025-08-16 15:00,Ministry of Defence Department of Defence Research & Development,Supply of CCD camera and fabrication of camera housing with accessories
430,GEM/2025/B/6523187,"Camera for CCTV System (V3),Ca...",307,2025-08-01 14:48,2025-08-16 15:00,Panchayats and Rural Housing Department Gujarat,"Camera for CCTV System (V3),Cables suitable for CCTV System (Accessories),Video Recorder for CCTV S"
431,GEM/2025/B/6362094,"NVR 64 channel,HDD 6TB,POE Swi...",12681,2025-07-26 14:36,2025-08-16 15:00,Ministry of Defence Department of Military Affairs,"NVR 64 channel,HDD 6TB,POE Switch,NVR Rack,POE Rack Outdoor,Bullet Camera 2 mp,Camera Box,4 channel"
432,GEM/2025/B/6419829,Supply installation and integr...,49,2025-07-30 13:32,2025-08-16 15:00,Ministry of Defence Department of Military Affairs,"Supply installation and integration of 2 MP PTZ camera with existing system,Supply installation and"
433,GEM/2025/B/6536955,"1100 VA INVERTER,200 AH 12 V B...",21,2025-08-05 19:45,2025-08-16 15:00,Ministry of Defence Department of Military Affairs,"1100 VA INVERTER,200 AH 12 V BATTERY,BODY CAMERA,128 GB MEMORY CARD,SEARCH LIGHT"
434,GEM/2025/B/6498496,"Personal Computer i5,Visualize...",19,2025-08-05 21:16,2025-08-16 15:00,Ministry of Defence Department of Military Affairs,"Personal Computer i5,Visualizer,Projector,Projector Screen,Electronic Lectern,Biometric System,D Li"
435,GEM/2025/B/6485188,"SITC of Large Format Display,F...",37,2025-07-24 16:46,2025-08-16 15:00,Technical Education Department Haryana,"SITC of Large Format Display,Floor Stand for 65 inch,SITC of PTZ Camera,SITC of Boundary Layer Chai"
436,GEM/2025/B/6487322,16 CH NVR FOR DO8 CH NVR for B...,7360,2025-07-25 15:49,2025-08-16 16:00,Ministry of Finance Department of Financial Services,"16 CH NVR FOR DO8 CH NVR for BO 4CH NVR FOR SO,2MP IP BULLET AND DOME CAMERA WITH NIGHT VISION,POE "
437,GEM/2025/B/6523672,"Interactive Panels with CPU,In...",6,2025-08-01 16:03,2025-08-16 16:00,Department of Panchayati Raj,"Interactive Panels with CPU,Interactive Panels with CPU,Video Conferencing Camera / Web Camera (V2)"
438,GEM/2025/B/6500651,"3 MP IP Bullet Camera,2 MP IP ...",4198,2025-07-26 15:54,2025-08-16 16:00,Ministry of Defence Department of Military Affairs,"3 MP IP Bullet Camera,2 MP IP PTZ Dome Camera,16 Channel NVR,32 Inch LED,4 TB Hard Disk,4U Outdoor "
439,GEM/2025/B/6536945,"USB VIDEO CONFERENCING CAMERA,...",2,2025-08-05 16:09,2025-08-16 16:00,Ministry of Petroleum and Natural Gas INDIAN OIL CORPORATION LIMITED,"USB VIDEO CONFERENCING CAMERA,IT ENABLE SMART PODIUM"
440,GEM/2025/B/6537133,"Camera for CCTV System (V3),Vi...",643,2025-08-05 16:10,2025-08-16 16:00,Ministry of Education Department of School Education and Literacy,"Camera for CCTV System (V3),Video Recorder for CCTV System (V2),Cables suitable for CCTV System (Ac"
441,GEM/2025/B/6497001,"Camera for CCTV System (V3),Vi...",52,2025-07-28 12:08,2025-08-16 17:00,Panchayats and Rural Housing Department Gujarat,"Camera for CCTV System (V3),Video Recorder for CCTV System (V2)"
442,GEM/2025/B/6473519,Video Conferencing Camera / We...,20,2025-07-28 14:02,2025-08-16 17:00,General Administration Department Madhya Pradesh,"Video Conferencing Camera / Web Camera (V2),Television (TV) (V2),All in One PC (V2),Online UPS (V2)"
443,GEM/2025/B/6465913,Video Conferencing Camera / We...,8,2025-07-25 18:05,2025-08-16 17:00,Revenue Department Madhya Pradesh,"Video Conferencing Camera / Web Camera (V2),All in One PC (V2),Television (TV) (V2),Online UPS (V2)"
444,GEM/2025/B/6430197,Comrehensive AMC of desktop co...,209,2025-08-01 16:26,2025-08-16 17:00,Ministry of Defence Department of Military Affairs,"Comrehensive AMC of desktop computers and All in one PC,Comrehensive AMC of CCTV Camera,Comrehensiv"
445,GEM/2025/B/6537938,Custom Bid for Services - Comp...,1,2025-08-05 16:48,2025-08-16 17:00,Ministry of Coal COAL INDIA LIMITED,Custom Bid for Services - Comprehensive Annual Maintenance contract CCTV cameras installed at SP Mi
446,GEM/2025/B/6537937,Camera for CCTV System (V3),10,2025-08-05 16:39,2025-08-16 17:00,Urban Development Department Uttar Pradesh,Camera for CCTV System (V3)
447,GEM/2025/B/6537926,"BMPCC 6K,Blackmagic 6K Grrid,C...",18,2025-08-05 16:46,2025-08-16 17:00,Ministry of Petroleum and Natural Gas NA,"BMPCC 6K,Blackmagic 6K Grrid,Canon EF 24 70mm f 2.8L II USM Lens,UV Filter 24 70mm,Lexar Profession"
450,GEM/2025/B/6482311,THERMAL IMAGING CAMERA(HANDHEL...,123,2025-07-25 17:38,2025-08-16 18:00,Ministry of Defence Department of Military Affairs,"THERMAL IMAGING CAMERA(HANDHELD WITH ACCESORIES) , N4210-P009358"
451,GEM/2025/B/6538276,Camera for CCTV System (V3),121,2025-08-05 17:56,2025-08-16 18:00,Urban Development & Housing Department Bihar,Camera for CCTV System (V3)
452,GEM/2025/B/6543194,"LED Display 7 inch with frame,...",183,2025-08-06 17:35,2025-08-16 18:00,Ministry of Defence Department of Military Affairs,"LED Display 7 inch with frame,Camera of Front and Rear,12 V 2A Power Adapter,Wiring,Memory card 128"
453,GEM/2025/B/6465625,"BULLET CAMERA FIVE MEGA PIXEL,...",113,2025-07-25 18:41,2025-08-16 18:00,Ministry of Defence Department of Military Affairs,"BULLET CAMERA FIVE MEGA PIXEL,EIGHT PORT LAYER TWO SWITCH,POE ADAPTORS,TWENTY FOUR PORT LAYER TWO M"
454,GEM/2025/B/6495535,Camera for CCTV System (V3),54,2025-07-25 15:01,2025-08-16 19:00,Ministry of Defence Department of Defence Production,Camera for CCTV System (V3)
455,GEM/2025/B/6538842,Digital Camera,1,2025-08-05 18:54,2025-08-16 19:00,Ministry of Defence Department of Military Affairs,Digital Camera
456,GEM/2025/B/6538777,Tarot TL65B01 Iron Man Foldabl...,12,2025-08-05 18:47,2025-08-16 19:00,Ministry of Defence Department of Military Affairs,"Tarot TL65B01 Iron Man Foldable Quad Copter Frame,Tarot TL 2955 4008 MT Motor,Sunny Sky EOLO 13 x 5"
457,GEM/2025/B/6497379,"camera,tripod stand,photograph...",21,2025-08-05 18:37,2025-08-16 19:00,Ministry of Defence Department of Military Affairs,"camera,tripod stand,photography trainer,sd cards,battery"
458,GEM/2025/B/6461369,Video Conferencing Camera / We...,20,2025-08-01 19:23,2025-08-16 20:00,Revenue Department Madhya Pradesh,"Video Conferencing Camera / Web Camera (V2),All in One PC (V2),Online UPS (V2),Television (TV) (V2)"
459,GEM/2025/B/6501380,Dual Lens Camera IR Illuminati...,6,2025-07-29 20:32,2025-08-16 20:00,Ministry of Defence Department of Military Affairs,"Dual Lens Camera IR Illumination,Desktop Computer,Bio Metric Reader,Face Recognition System Softwar"
460,GEM/2025/B/6525418,"Desktop Computer,Thin Client,H...",3733,2025-08-05 19:14,2025-08-16 20:00,Ministry of Defence Department of Military Affairs,"Desktop Computer,Thin Client,High Configuration Server Grade PC,High Configuration Desktop PCs,NAS "
461,GEM/2025/B/6483630,"Standalone PC,Networking switc...",11,2025-08-05 19:04,2025-08-16 20:00,Ministry of Defence Department of Military Affairs,"Standalone PC,Networking switching cent eqpt and matrix switcher,Podium with integrated cont and an"
462,GEM/2025/B/6498137,IP Camera 4MP 6MM Lens 50Mtr I...,317,2025-08-06 19:39,2025-08-16 20:00,Ministry of Defence Department of Military Affairs,"IP Camera 4MP 6MM Lens 50Mtr IR Colour,PTZ IP Camera 2MP 100Mtr IR Outdoor,PTZ IP Camera 8MP 200Mtr"
463,GEM/2025/B/6389655,"CCTV Camera 4 MP,PVC Rack,4 U ...",6043,2025-07-26 20:52,2025-08-16 21:00,Ministry of Defence Department of Military Affairs,"CCTV Camera 4 MP,PVC Rack,4 U Rack,UPS 1 KVA,Media Convertor,NVR 32 Channel,4 TB HDD,POE Switch 4 c"
464,GEM/2025/B/6371800,"CCTV Camera 4 MP,PVC Rack,4 U ...",5541,2025-07-26 21:04,2025-08-16 21:00,Ministry of Defence Department of Military Affairs,"CCTV Camera 4 MP,PVC Rack,4 U Rack,UPS 1 KVA,Media Convertor,NVR 32 Channel,4 TB HDD,POE Switch 4 c"
465,GEM/2025/B/6534042,Heavy Duty Cordless Impact Wre...,34,2025-08-04 21:49,2025-08-16 21:00,Ministry of Defence Department of Military Affairs,"Heavy Duty Cordless Impact Wrench Bosch,Number Plate for TATA Safari,Dashboard Camera Qubo,Memory C"
466,GEM/2025/B/6539055,Helmet Mount (Accessories for ...,2,2025-08-05 20:25,2025-08-16 21:00,Ministry of Defence Department of Military Affairs,Helmet Mount (Accessories for Action Camera)
468,GEM/2025/B/6525755,Dashboard Camera With Front An...,25,2025-08-02 12:34,2025-08-18 09:00,Ministry of Defence Department of Military Affairs,Dashboard Camera With Front And Rear Recording Facility
469,GEM/2025/B/6536721,"16 CH NVR,Camera PTZ 5 MP with...",5587,2025-08-07 21:06,2025-08-18 09:00,Ministry of Defence Department of Defence,"16 CH NVR,Camera PTZ 5 MP with 100X Zoom,6 Core Optical Unarmoured Fiber,Cat 6 Wire 305 Mtr,8 Port "
470,GEM/2025/B/6548746,Dashboard Camera,7,2025-08-07 21:22,2025-08-18 09:00,Ministry of Defence Department of Military Affairs,Dashboard Camera
471,GEM/2025/B/6407646,"Chairman Unit,Delegate Unit,Ce...",34,2025-07-02 17:32,2025-08-18 10:00,Ministry of Home Affairs Central Armed Police Forces,"Chairman Unit,Delegate Unit,Central Unit Controller,Two Way Wall Speakers,Digital Signal Processor,"
472,GEM/2025/B/6544299,DRONE CAMERA WITH VTX,5,2025-08-07 11:02,2025-08-18 10:00,Ministry of Defence Department of Military Affairs,DRONE CAMERA WITH VTX
473,GEM/2025/B/6422029,"5 MP Fixed Bullet Camera,8 MP ...",2301,2025-08-01 15:18,2025-08-18 11:00,Ministry of Defence Department of Defence,"5 MP Fixed Bullet Camera,8 MP Fixed Bullet Camera,4 MP PTZ Camera,32 Channel network video recorder"
474,GEM/2025/B/6311288,Longe Range Surveillence Camer...,20,2025-07-26 12:51,2025-08-18 11:00,Ministry of Defence Department of Military Affairs,Longe Range Surveillence Camera
477,GEM/2025/B/6536886,Network Video Recorder 32 Chan...,1223,2025-08-07 10:33,2025-08-18 11:00,Ministry of Defence Department of Military Affairs,"Network Video Recorder 32 Channel,Cat 6 UTP Cable,4 Core unarmoured fiber cable,Media Converter,4MP"
478,GEM/2025/B/6456093,"Hybrid Security Fence,CCTV Cam...",1424,2025-08-07 20:46,2025-08-18 11:00,Ministry of Defence Department of Military Affairs,"Hybrid Security Fence,CCTV Camera,Alarm System,Surveillance Room,Body Camera,Door Frame Metal Detec"
479,GEM/2025/B/6463681,"PTZ Camera,Out Door Camera,NVR...",9818,2025-08-04 12:02,2025-08-18 12:00,Ministry of Defence Department of Military Affairs,"PTZ Camera,Out Door Camera,NVR 32 Port,UTP Cable,PoE Switch,HDD 10 TB,UPS 1 KVA,LED TV 65 Inch,OTE,"
480,GEM/2025/B/6543257,"Camera for CCTV System (V3),Ca...",52,2025-08-07 11:32,2025-08-18 12:00,Ministry of Home Affairs Central Armed Police Forces,"Camera for CCTV System (V3),Camera for CCTV System (V3),Video Recorder for CCTV System (V2),Surveil"
481,GEM/2025/B/6544069,Dashboard Camera,10,2025-08-07 12:00,2025-08-18 12:00,Ministry of Defence Department of Military Affairs,Dashboard Camera
483,GEM/2025/B/6419538,"High End Desktop Computer,Vide...",10,2025-07-30 10:12,2025-08-18 13:00,Ministry of Defence Department of Military Affairs,"High End Desktop Computer,Video Conferencing Camera / Web Camera (V2),Online UPS (V2),Electronic Le"
484,GEM/2025/B/6531069,"8 Ch DVR,5MP Dome Camera with ...",98,2025-08-04 12:44,2025-08-18 13:00,Ministry of Chemicals and Fertilizers Department of Fertilizers,"8 Ch DVR,5MP Dome Camera with audio,5MP Bullet Camera with audio,5AMP SMPS,BNC Port,DC Pin,3plus1 C"
485,GEM/2025/B/6498116,Camera for CCTV System (V3),18,2025-08-07 12:21,2025-08-18 13:00,Panchayats and Rural Housing Department Gujarat,Camera for CCTV System (V3)
486,GEM/2025/B/6545312,"Air Frame,Antenna,Battery,Came...",38,2025-08-07 17:33,2025-08-18 13:00,Ministry of Defence Department of Military Affairs,"Air Frame,Antenna,Battery,Camera,ELRS,Goggles,GPS,Motors,Propeller,RC,Spacer and Nuts,Stack Control"
487,GEM/2025/B/6545735,"Air Frame,Stake Flight Control...",16,2025-08-07 18:57,2025-08-18 13:00,Ministry of Defence Department of Military Affairs,"Air Frame,Stake Flight Controller and ESC,ELRS Receiver Express LRS,Vtx Module,Battery Pack,GPS,Cam"
488,GEM/2025/B/6500060,CP PLUS SOLAR 4MP CAMERA,8,2025-07-28 13:08,2025-08-18 14:00,Ministry of Home Affairs Central Armed Police Forces,CP PLUS SOLAR 4MP CAMERA
489,GEM/2025/B/6517375,"Hikvision 4ch Dvr 5 MP,Hikvisi...",276,2025-08-02 13:28,2025-08-18 14:00,Department of Panchayati Raj,"Hikvision 4ch Dvr 5 MP,Hikvision 10 mtr IR Bullet camera 2 mp with audio,Hikvision 10 mtr IR Dome c"
490,GEM/2025/B/6515858,Hikvision 4MP IP 30 mtr IR Bul...,856,2025-08-02 13:30,2025-08-18 14:00,Department of Panchayati Raj,"Hikvision 4MP IP 30 mtr IR Bullet camera,Cat-6 outdoor cable with material and labour laying charge"
491,GEM/2025/B/6515231,PROVIDING AND FABRICATION OF A...,14,2025-08-02 14:16,2025-08-18 14:00,Revenue and Forest Department Maharashtra,"PROVIDING AND FABRICATION OF ANIMAL CAGES AS PER GIVEN SPECIFICATION,PROVIDING OR SUPPLYING OF SNAK"
492,GEM/2025/B/6480033,Video Conferencing Camera / We...,12,2025-07-29 13:45,2025-08-18 14:00,Science and Technology (Information Technology) Department Madhya Pradesh,"Video Conferencing Camera / Web Camera (V2),Television (TV) (V2),Online UPS (V2),All in One PC (V2)"
493,GEM/2025/B/6487459,Video Conferencing Camera / We...,8,2025-07-31 17:34,2025-08-18 14:00,Science and Technology (Information Technology) Department Madhya Pradesh,"Video Conferencing Camera / Web Camera (V2),All in One PC (V2),Television (TV) (V2),Online UPS (V2)"
494,GEM/2025/B/6541079,"Analog camera And VTX,Battery,...",5,2025-08-06 13:43,2025-08-18 14:00,Ministry of Defence Department of Military Affairs,"Analog camera And VTX,Battery,Communication system,Frame,Propeller Set"
495,GEM/2025/B/6541436,Mark4 7 inch 295mm Carbon Fibe...,210,2025-08-06 14:06,2025-08-18 14:00,Ministry of Defence Department of Military Affairs,"Mark4 7 inch 295mm Carbon Fiber Frame Kit,SpeedyBee F405 V4 BLS 55A 30x30 FC amp amp ESC Stack,Beta"
496,GEM/2025/B/6543590,Video Recorder for CCTV System...,16,2025-08-07 13:38,2025-08-18 14:00,Public Health and Family Welfare Department Madhya Pradesh,"Video Recorder for CCTV System (V2),Camera for CCTV System (V3)"
497,GEM/2025/B/6546389,CCTV Camera with Surveillance ...,15,2025-08-07 13:56,2025-08-18 14:00,Ministry of Defence Department of Military Affairs,CCTV Camera with Surveillance System
